mode	label	graph	scale	x0	x3	mean_radius	re	im	abs	jacobian
no_lmb	GL17_im_minus	9	8.0	0.9979407690582649	0.9999509714757515	10439.954106128009	-0.002471762194605571	-0.008164827204131187	0.00853076852458218	1.1033128955982648e+45
no_lmb	GL17_im_minus	9	4.0	0.9989703845291324	0.9999754857378758	20880.908212256018	-0.004938290920205011	-0.016312249395412946	0.017043362272472214	2.83045105432553e+47
no_lmb	GL17_im_minus	9	2.0	0.9994851922645662	0.9999877428689379	41762.816424512035	-0.009871356472010874	-0.032607120310257746	0.03406857750956348	7.253602677685958e+49
no_lmb	GL17_im_minus	9	1.0	0.9997425961322831	0.9999938714344689	83526.63284902407	-0.019737491617361328	-0.06519687538208596	0.06811902182894772	1.857901631606305e+52
no_lmb	GL17_im_minus	9	0.5	0.9998712980661415	0.9999969357172345	167054.26569804648	-0.03946976391587102	-0.13037639214306665	0.1362199173829484	4.757481999054273e+54
no_lmb	GL17_im_minus	9	0.25	0.9999356490330708	0.9999984678586172	334109.53139609296	-0.07893430956866225	-0.26073542903570945	0.2724217120229533	1.2180758975770477e+57
no_lmb	GL17_im_minus	9	0.125	0.9999678245165354	0.9999992339293087	668220.0628395075	-0.1578634015361273	-0.5214535051334588	0.5448253037080112	3.118479756784975e+59
no_lmb	GL17_im_minus	9	0.0625	0.9999839122582677	0.9999996169646543	1336441.1256789076	1.076577036394665	-0.8345706902871951	1.3621770635195576	7.983571170372072e+61
ose	GL00_im_plus	0	8.0	0.9951779342780904	0.9992422578822229	762.5450999103285	-0.0028639966124630006	0.0030620022878410603	0.004192652454824205	6.386635132685257e+38
ose	GL00_im_plus	0	4.0	0.9975889671390452	0.9996211289411114	1526.090199820657	-0.005713550535941415	0.006105237555073881	0.008361733392702792	1.6441564486373127e+41
ose	GL00_im_plus	0	2.0	0.9987944835695226	0.9998105644705557	3053.180399641314	-0.01141270440798518	0.012191776232607124	0.016699976934415457	4.220818614071955e+43
ose	GL00_im_plus	0	1.0	0.9993972417847613	0.9999052822352779	6107.360799282628	-0.022811035074798126	0.02436488751907231	0.033376504685193084	1.082039113426538e+46
ose	GL00_im_plus	0	0.5	0.9996986208923806	0.9999526411176389	12215.72159856495	-0.045607707849013086	0.04871112702361799	0.06672958048086303	2.7719536011324123e+48
ose	GL00_im_plus	0	0.25	0.9998493104461903	0.9999763205588195	24432.4431971299	-0.09120105910555909	0.0974036144858867	0.1334357422015965	7.098676861043339e+50
