path	radius	relative_radius	raw_abs_weight	bad_channel_probability_ose_alpha1	bad_channel_probability_ose_alpha3	bad_channel_probability_ose_alpha4	bad_channel_probability_jacobian_linear	bad_channel_probability_jacobian_log	bad_channel_weighted_abs_ose_alpha1	bad_channel_weighted_abs_ose_alpha3	bad_channel_weighted_abs_ose_alpha4	bad_channel_weighted_abs_jacobian_linear	bad_channel_weighted_abs_jacobian_log
fixed q/R	2350007.1432694094	2350.0071432694094	0.36754535336929073	0.000999000749500206	9.999992490000536e-10	9.99998999999196e-13	1.0790274473003545e-12	0.0	0.0003671780834912395	3.6754507734275005e-10	3.6754498582364187e-13	3.9659152441317256e-13	0.0
fixed q/R	2526479.177553053	2526.4791775530525	0.3418780905013467	0.0009990007495002166	9.99999249000082e-10	9.999989999992387e-13	1.0734099701264923e-12	0.0	0.0003415364686485482	3.4187783375092877e-10	3.418777486229959e-13	3.669753509119528e-13	0.0
fixed q/R	2716203.247675567	2716.203247675567	0.31800293069478386	0.000999000749500245	9.999992490001672e-10	9.999989999993667e-13	1.0681980012168284e-12	0.0	0.00031768516610736355	3.180026918746361e-10	3.1800261269165175e-13	3.3969009494926173e-13	0.0
fixed q/R	2920174.505387701	2920.174505387701	0.29579479569159955	0.0009990007495002662	9.99999249000224e-10	9.99998999999452e-13	1.063361445802485e-12	0.0	0.0002954992225941861	2.9579457354977426e-10	2.957944998966417e-13	3.1453678160746996e-13	0.0
fixed q/R	3139462.8326189355	3139.462832618935	0.27513733056676987	0.000999000749500245	9.999992490001672e-10	9.999989999993667e-13	1.0588725498573196e-12	0.0	0.00027486239945169976	2.751371239386806e-10	2.7513705542926507e-13	2.9133536677817187e-13	0.0
fixed q/R	3375218.45328457	3375.2184532845695	0.25592229620001683	0.0009990007495002484	9.999992490001814e-10	9.999989999993808e-13	1.054705704431123e-12	0.0	0.0002556665657176414	2.5592210400241884e-10	2.559220402775622e-13	2.6992270569326925e-13	0.0
fixed q/R	3628677.966507222	3628.677966507222	0.23804900394190234	0.0009990007495002697	9.999992490002526e-10	9.99998999999466e-13	1.0508372679850359e-12	0.0	0.00023781113335575308	2.380488251671605e-10	2.3804876589277127e-13	2.501507649488677e-13	0.0
fixed q/R	3901170.8328986377	3901.170832898638	0.2214237895580965	0.0009990007495002803	9.99999249000281e-10	9.999989999995087e-13	1.0472454048883383e-12	0.0	0.00022120253172573073	2.2142362326889274e-10	2.2142356813419813e-13	2.31885046147679e-13	0.0
fixed q/R	4194126.3479239442	4194.126347923944	0.20595952373740037	0.0009990007495002768	9.999992490002669e-10	9.999989999994945e-13	1.043909938442245e-12	0.0	0.00020575371858038303	2.05959369061853e-10	2.0595931777777253e-13	2.1500319374630373e-13	0.0
fixed q/R	4509081.138925579	4509.081138925579	0.19157515663749705	0.000999000749500291	9.999992490003095e-10	9.999989999995513e-13	1.0408122169779048e-12	0.0	0.0001913837250664952	1.915750127646137e-10	1.9157496506225445e-13	1.9939376349776268e-13	0.0
fixed q/R	4847687.225130562	4847.687225130562	0.17819529410491683	0.0009990007495002803	9.99999249000281e-10	9.999989999995087e-13	1.037934991736811e-12	0.0	0.0001780172323682348	1.7819516028030102e-10	1.7819511590953518e-13	1.8495513111432546e-13	0.0
fixed q/R	5211720.682918045	5211.720682918044	0.1657498033811544	0.0009990007495002803	9.99999249000281e-10	9.999989999995087e-13	1.0352623053844717e-12	0.0	0.00016558417780729732	1.657496789030986e-10	1.6574963763126958e-13	1.7159452356539678e-13	0.0
fixed q/R	5603090.961798618	5603.090961798618	0.15417344624728943	0.0009990007495003016	9.999992490003378e-10	9.999989999995939e-13	1.0327793901294351e-12	0.0	0.0001540193883540866	1.5417333046308338e-10	1.5417329207378058e-13	1.5922715778942883e-13	0.0
fixed q/R	6023850.899970236	6023.850899970235	0.14340553770811565	0.0009990007495003087	9.999992490003663e-10	9.999989999996224e-13	1.0304725745327492e-12	0.0	0.00014326223965290233	1.4340543001060935e-10	1.434053943025238e-13	1.4777547364433518e-13	0.0
fixed q/R	6476207.491984747	6476.2074919847455	0.13338962843758406	0.0009990007495002946	9.999992490003235e-10	9.999989999995656e-13	1.0283291981885985e-12	0.0	0.00013325633878471228	1.3338952826201626e-10	1.3338949504789769e-13	1.371684496578959e-13	0.0
fixed q/R	6962533.465004367	6962.533465004366	0.12407320934320765	0.0009990007495003087	9.999992490003663e-10	9.999989999996224e-13	1.026337533542766e-12	0.0	0.00012394922912677315	1.2407311616427288e-10	1.2407308526995145e-13	1.27340991656043e-13	0.0
fixed q/R	7485379.724368442	7485.379724368441	0.11540743670695779	0.0009990007495003087	9.999992490003663e-10	9.999989999996224e-13	1.0244867141904625e-12	0.0	0.00011529211576816027	1.154073500360151e-10	1.154073212994775e-13	1.1823338562505494e-13	0.0
fixed q/R	8047488.733750887	8047.488733750887	0.10734687647758837	0.0009990007495003016	9.99999249000352e-10	9.999989999995939e-13	1.0227666690655702e-12	0.0	0.00010723961005762706	1.0734679586012192e-10	1.073467691306683e-13	1.0979080728957626e-13	0.0
fixed q/R	8651808.900090447	8651.808900090447	0.09984926638123336	0.0009990007495002946	9.999992490003235e-10	9.999989999995656e-13	1.0211680619891997e-12	0.0	9.97494919519067e-05	9.98491913944666e-11	9.98491665319236e-14	1.0196288184156741e-13	0.0
fixed q/R	9301510.038746646	9301.510038746646	0.09287529461021	0.000999000749500298	9.999992490003378e-10	9.999989999995798e-13	1.0196822361009496e-12	0.0	9.278248892566079e-05	9.287522486089513e-11	9.287520173487637e-14	9.470328808667341e-14	0.0
fixed q/R	10000000.0	10000.0	0.0863883939408247	0.0009990007495002875	9.999992490003095e-10	9.999989999995371e-13	1.0183011627428826e-12	0.0	8.630207029500997e-05	8.638832906316759e-11	8.638830755239078e-14	8.7969401997432e-14	0.0
shrinking relative q	1000000.0	9.999999999999997e-06	114428060004.30832	1.0049897484035767e-11	1.0150440622414236e-33	1.020108876740802e-44	8.313773406588943e-31	0.0	1.149990272340392	1.1614952286117847e-22	1.1672907975862406e-33	9.513289622313824e-20	0.0
shrinking relative q	1000000.0	1.0907766915109562e-05	104987961098.94145	1.0953515206310173e-11	1.3141972270772185e-33	1.4395079311038696e-44	9.891642374928514e-31	0.0	1.149987228376756	1.3797488735271973e-22	1.5113100267235076e-33	1.0385033648636356e-19	0.0
shrinking relative q	1000000.0	1.1897937907435857e-05	96314594133.01344	1.1939896632206834e-11	1.7021651749895297e-33	2.0323676240560208e-44	1.1769020484222733e-30	0.0	1.1499862981211353	1.6394334797646635e-22	1.957466628400325e-33	1.133528431281034e-19	0.0
shrinking relative q	1000000.0	1.2977993346475675e-05	88348436360.30319	1.3016465213514906e-11	2.2053584408289243e-33	2.8705971428755037e-44	1.4002692137380276e-30	0.0	1.149984348552322	1.9483996986123169e-22	2.5361276899340462e-33	1.2371159551722591e-19	0.0
shrinking relative q	1000000.0	1.4156092644919913e-05	81033952192.06001	1.4191367596394503e-11	2.858069260372854e-33	4.0559911490482635e-44	1.66603073963737e-30	0.0	1.1499826033461817	2.316006478066502e-22	3.286729928633955e-33	1.3500505530627703e-19	0.0
shrinking relative q	1000000.0	1.5441135899948328e-05	74319477180.28043	1.5473475429327e-11	3.7047901124054554e-33	5.732597877600638e-44	1.9822315651939292e-30	0.0	1.1499806040694978	2.753380642166458e-22	4.260436771480646e-33	1.4731841357546176e-19	0.0
shrinking relative q	1000000.0	1.6842831130116657e-05	68157064210.03651	1.6872500525739836e-11	4.8032849453260736e-33	8.104342776666006e-44	2.3584518216760638e-30	0.0	1.1499801017167248	3.273778004376909e-22	5.523682110093705e-33	1.6074515224625304e-19	0.0
shrinking relative q	1000000.0	1.8371767615786392e-05	62502305215.370674	1.8398964390228447e-11	6.228452211411147e-33	1.1459707044610346e-43	2.8060687027928314e-30	0.0	1.1499776879647947	3.8929262113696994e-22	7.162581073809694e-33	1.7538576251725681e-19	0.0
shrinking relative q	1000000.0	2.003949589715557e-05	57314138538.841354	2.0064426935670425e-11	8.077561640518265e-33	1.6207164535780553e-43	3.338641399968139e-30	0.0	1.1499753450934749	4.6295848692069445e-22	9.28899673525523e-33	1.9135135572928516e-19	0.0
shrinking relative q	1000000.0	2.185861503424674e-05	52554649520.447784	2.1881496736532022e-11	1.0476858437535922e-32	2.2924934371506816e-43	3.972303674942901e-30	0.0	1.1499743919712624	5.506076232600466e-22	1.2048118911738076e-32	2.087630274254109e-19	0.0
shrinking relative q	1000000.0	2.384286778806726e-05	48188869910.634186	2.386384284995668e-11	1.3590052712916418e-32	3.243108822714087e-43	4.726219476835298e-30	0.0	1.1499716186643802	6.548892822613905e-22	1.5628174916379912e-32	2.2775117553832173e-19	0.0
shrinking relative q	1000000.0	2.6007244442001166e-05	44184580151.9019	2.6026471174233923e-11	1.7629738217671013e-32	4.58839873543447e-43	5.6232240567330225e-30	0.0	1.1499687016691031	7.789625813357331e-22	2.027364716946897e-32	2.484597940468232e-19	0.0
shrinking relative q	1000000.0	2.8368096047762683e-05	40512117377.0679	2.8385712606612493e-11	2.2871750470842035e-32	6.492309356939075e-43	6.690471471317351e-30	0.0	1.1499653209508014	9.265830396937606e-22	2.63017198716552e-32	2.710451655539327e-19	0.0
shrinking relative q	1000000.0	3.094325795144362e-05	37144191056.72191	3.0959404505335836e-11	2.9674116388197554e-32	9.186929726290743e-43	7.960279739461168e-30	0.0	1.1499620359485314	1.1022210485626126e-21	3.412410729780213e-32	2.956781515074981e-19	0.0
shrinking relative q	1000000.0	3.3752184532845694e-05	34055707534.44613	3.376697209865093e-11	3.850138539242601e-32	1.300075206349371e-42	9.47108385437072e-30	0.0	1.1499581261154588	1.3111919205954565e-21	4.427498100021888e-32	3.2254446177866403e-19	0.0
shrinking relative q	1000000.0	3.68160961760047e-05	31223604167.671886	3.6829660879401146e-11	4.995663300593593e-32	1.8398858523531095e-42	1.1268644454217187e-29	0.0	1.1499547529280119	1.559826134526996e-21	5.744786756757309e-32	3.518476939447084e-19	0.0
shrinking relative q	1000000.0	4.01581395812115e-05	28626693406.10246	4.0170563745615186e-11	6.482220198776123e-32	2.6039443971851358e-42	1.3407357759829082e-29	0.0	1.1499504122960207	1.8556453022120863e-21	7.454231790475717e-32	3.8380831997655583e-19	0.0
shrinking relative q	1000000.0	4.3803562629629064e-05	26245516857.764137	4.381497388288198e-11	8.41138809641776e-32	3.685447497794792e-42	1.5952010550866245e-29	0.0	1.1499466356656745	2.207612280817289e-21	9.672647443177787e-32	4.186687618279914e-19	0.0
shrinking relative q	1000000.0	4.777990512153967e-05	24062209190.807076	4.779037458230376e-11	1.0914938768246683e-31	5.2162901230234926e-42	1.897961110093252e-29	0.0	1.1499419905064223	2.6263753994640177e-21	1.2551546414013206e-31	4.566913726708025e-19	0.0
shrinking relative q	1000000.0	5.211720682918044e-05	22060371578.19885	5.2126793851459975e-11	1.4163906174581537e-31	7.383190173323233e-42	2.2581814880672976e-29	0.0	1.1499364415433782	3.124610332100137e-21	1.6287591865601687e-31	4.98163227177746e-19	0.0
shrinking relative q	1000000.0	5.684823443592555e-05	20224954297.66795	5.685703349113925e-11	1.8380299768860604e-31	1.0450493195947128e-41	2.686771610317718e-29	0.0	1.1499309038592673	3.717407228026425e-21	2.113607472761205e-31	5.433983302694756e-19	0.0
shrinking relative q	1000000.0	6.20087290762581e-05	18542148039.179935	6.201681332659445e-11	2.3852194391137314e-31	1.479237087076558e-41	3.196706253506333e-29	0.0	1.1499249336199013	4.422709194597654e-21	2.7428233053618843e-31	5.927380059028669e-19	0.0
shrinking relative q	1000000.0	6.76376763465999e-05	16999283438.011005	6.764508342985993e-11	3.0953424971192946e-31	2.0938470147579293e-41	3.8034208009488163e-29	0.0	1.1499179464120906	5.2618604446251655e-21	3.5593898879703253e-31	6.465542822935576e-19	0.0
shrinking relative q	1000000.0	7.377760082683312e-05	15584738336.29358	7.378438048931904e-11	4.016921139166025e-31	2.9638603774968514e-41	4.5252853830949133e-29	0.0	1.1499102632315623	6.260266487142882e-21	4.619098844859674e-31	7.052538859258827e-19	0.0
shrinking relative q	1000000.0	8.047488733750888e-05	14287852274.534843	8.048108065747729e-11	5.212924053538154e-31	4.1954176124787365e-41	5.384154207895191e-29	0.0	1.149901791328959	7.44814887953225e-21	5.994350707707786e-31	7.692799994572165e-19	0.0
shrinking relative q	1000000.0	8.778013135972489e-05	13098847723.062447	8.778580683841587e-11	6.765079668008927e-31	5.938779770344614e-41	6.40603440982308e-29	0.0	1.1498929160225835	8.861474840563479e-21	7.779117187254787e-31	8.391166924297073e-19	0.0
shrinking relative q	1000000.0	9.574852126495768e-05	12008757578.626358	9.575374433754605e-11	8.779449736164363e-31	8.406651855415205e-41	7.621865028170209e-29	0.0	1.149883502995357	1.0543028355533297e-20	1.0095344417959069e-30	9.152912942030619e-19	0.0
shrinking relative q	1000000.0	0.00010444025524245698	11009358471.200302	1.0444504476172489e-10	1.1393666971632373e-30	1.190012056976622e-40	9.068449568140532e-29	0.0	1.1498729383223907	1.2543696399217595e-20	1.310126932030607e-30	9.98378120736607e-19	0.0
shrinking relative q	1000000.0	0.00011392099607392682	10093109448.689653	1.1392537927395619e-10	1.4786365915652943e-30	1.6845423452162011e-40	1.078958569251501e-28	0.0	1.1498613219955196	1.4924040953505936e-20	1.700227026121947e-30	1.0890046930056993e-18	0.0
shrinking relative q	1000000.0	0.00012426236719115052	9253095631.498848	1.2426639511248027e-10	1.9189386928533557e-30	2.384595938323767e-40	1.2837387139774209e-28	0.0	1.149848837757401	1.7756123235955494e-20	2.2064894259793545e-30	1.1878557086290421e-18	0.0
shrinking relative q	1000000.0	0.00013554249376408252	8482976453.823282	1.355461806023543e-10	2.4903584052457097e-30	3.3755857020778217e-40	1.52738457956781e-28	0.0	1.1498350584554495	2.1125651713280255e-20	2.8635014028588693e-30	1.2956767424406506e-18	0.0
shrinking relative q	1000000.0	0.0001478465929071304	7776938133.436346	1.4784995758366289e-10	3.231942406443972e-30	4.778425477762315e-40	1.8172728106397022e-28	0.0	1.1498199731593342	2.513461614574416e-20	3.716151931579354e-30	1.4132818219920947e-18	0.0
shrinking relative q	1000000.0	0.0001612676174624066	7129650036.174303	1.6127071784042891e-10	4.194368251471013e-30	6.764287789109239e-40	2.1621810441102187e-28	0.0	1.1498037792848699	2.9904377755828655e-20	4.8227004680316085e-30	1.5415594159355814e-18	0.0
shrinking relative q	1000000.0	0.00017590695822349838	6536224624.950472	1.759097967329814e-10	5.443397889081428e-30	9.575470163735055e-40	2.5725502942615225e-28	0.0	1.149785945176145	3.5579271326017446e-20	6.25874238796836e-30	1.6814766582275747e-18	0.0
shrinking relative q	1000000.0	0.00019187520990478324	5992180705.7449	1.918778032422411e-10	7.064382619267136e-30	1.3554982185077336e-39	3.060805174589067e-28	0.0	1.1497664704488733	4.233105722917215e-20	8.122390271613626e-30	1.8340897711216757e-18	0.0
shrinking relative q	1000000.0	0.00020929300664290974	5493409704.479191	2.0929539556936584e-10	9.168093264234727e-30	1.9188397067564814e-39	3.6417288555131145e-28	0.0	1.1497453571235654	5.0364092509317353e-20	1.054097266643606e-29	2.000550863595764e-18	0.0
shrinking relative q	1000000.0	0.00022829193334233323	5036144728.930603	2.2829411953523158e-10	1.1898279733660301e-29	2.716307296399975e-39	4.332908036939342e-28	0.0	1.1497222267432095	5.992145876401515e-20	1.367971667292047e-29	2.1821151971173114e-18	0.0
shrinking relative q	1000000.0	0.0002490155197497901	4616932188.833022	2.490175355006765e-10	1.544151089697112e-29	3.8452069889281245e-39	5.1552699262497e-28	0.0	1.1496970752369433	7.129240870444184e-20	1.775305991990796e-29	2.3801531664625082e-18	0.0
shrinking relative q	1000000.0	0.0002716203247675567	4232605765.062917	2.716221704792582e-10	2.0039904432804612e-29	5.443282339713873e-39	6.133711024202062e-28	0.0	1.1496695646894108	8.482101503359872e-20	2.3039268211938103e-29	2.5961580642267617e-18	0.0
shrinking relative q	1000000.0	0.000296277119197087	3880262535.3390317	2.962788198716251e-10	2.6007692323991284e-29	7.705528391619526e-39	7.297855617642326e-28	0.0	1.1496396047623283	1.009166741554079e-19	2.989947313299247e-29	2.8317595741451008e-18	0.0
shrinking relative q	1000000.0	0.00032317217584819515	3557241079.2205176	3.2317372700024786e-10	3.375267057605108e-29	1.0907976349799189e-38	8.682947870438974e-28	0.0	1.1496068574100786	1.2006638630652655e-19	3.880230156267155e-29	3.0887338853455828e-18	0.0
shrinking relative q	1000000.0	0.00035250867676009135	3261101399.418793	3.5251008850974406e-10	4.380408896012142e-29	1.5441383281864415e-38	1.0330923464191354e-27	0.0	1.149571142948369	1.4284957580811727e-19	5.035591662945e-29	3.369018896636287e-18	0.0
shrinking relative q	1000000.0	0.00038450824816527683	2989606509.6044955	3.8450955976873256e-10	5.684881625179281e-29	2.1858913318755244e-38	1.2291678400621387e-27	0.0	1.1495322828897616	1.6995559112966963e-19	6.534954955063109e-29	3.6747281760462675e-18	0.0
shrinking relative q	1000000.0	0.0004194126347923944	2740705551.051482	4.1941383324194597e-10	7.377823336831635e-29	3.0943611679802537e-38	1.4624573420274094e-27	0.0	1.1494898209539819	2.0220441373931634e-19	8.480732830041629e-29	4.008164955470517e-18	0.0
shrinking relative q	1000000.0	0.00045748552615674007	2512518311.6799116	4.5748660892448145e-10	9.574920124512632e-29	4.3803977404900465e-38	1.7400239882501103e-27	0.0	1.1494434822711062	2.405716214571049e-19	1.1005829535422552e-28	4.3718421332407135e-18	0.0
shrinking relative q	1000000.0	0.0004990145486353981	2303321031.4001036	4.990155596823902e-10	1.2426312267788432e-28	6.200923174193055e-38	2.070271790076296e-27	0.0	1.149393033612343	2.8621786389142213e-19	1.428271676121515e-28	4.768500554797073e-18	0.0
shrinking relative q	1000000.0	0.0005443134383763515	2111533387.1806674	5.443143780551054e-10	1.6126845294313125e-28	8.778073771143081e-38	2.4631990697648e-27	0.0	1.149337982385835	3.40523722688396e-19	1.8535195842903525e-28	5.201127075080737e-18	0.0
shrinking relative q	1000000.0	0.0005937244114571097	1935706560.025318	5.937252592376457e-10	2.092939035669621e-28	1.2426307722593291e-37	2.9307019634454914e-27	0.0	1.1492778791590432	4.0513158210787477e-19	2.4053685375517103e-28	5.6729790161205174e-18	0.0
shrinking relative q	1000000.0	0.0006476207491984753	1774512294.1000788	6.476215028691563e-10	2.716212735933986e-28	1.7590777752971449e-37	3.4869348566242174e-27	0.0	1.1492123187648875	4.81995289330607e-19	3.1215051385429993e-28	6.1876087718057695e-18	0.0
shrinking relative q	1000000.0	0.000706409618164559	1626732865.6578836	7.064103167872427e-10	3.525097233768241e-28	2.4901650553711448e-37	4.148738918679863e-27	0.0	1.1491408789576047	5.73439152481049e-19	4.050833336485025e-28	6.748889950050484e-18	0.0
shrinking relative q	1000000.0	0.000770535146153055	1491251886.2118535	7.705358142561911e-10	4.574867172227233e-28	3.525099004382288e-37	4.936151122228788e-27	0.0	1.1490629864033315	6.82227929975255e-19	5.256810539368613e-28	7.361044671650437e-18	0.0
shrinking relative q	1000000.0	0.0008404817774137395	1367045870.657548	8.404823659137308e-10	5.937256601211902e-28	4.990159479417676e-37	5.87301058389277e-27	0.0	1.1489779476828519	8.116502119720999e-19	6.821776910260553e-28	8.028674867038686e-18	0.0
shrinking relative q	1000000.0	0.0009167779324426061	1253176506.7823899	9.167784727559535e-10	7.7053651064364955e-28	7.0641128607821625e-37	6.987683248692848e-27	0.0	1.1488852439816002	9.656182527567005e-19	8.852580278391546e-28	8.756800484098726e-18	0.0
shrinking relative q	1000000.0	0.0009999999999999998	1148783567.867544	1.0000005203173157e-09	1.0000015639527604e-27	1.0000020852709099e-36	8.313917747344583e-27	0.0	1.1487841655995263	1.148785364510776e-18	1.1487859633924997e-27	9.550892092751804e-18	0.0
shrinking relative q	1000000.0	0.0010907766915109554	1053078414.9214624	1.0907771625039208e-09	1.297801020048638e-27	1.4156117156874619e-36	9.891867235240717e-27	0.0	1.1486738853221594	1.3666862410762768e-18	1.4907501417004042e-27	1.0416911868700842e-17	0.0
shrinking relative q	1000000.0	0.0011897937907435858	965338039.5199958	1.1897942095014252e-09	1.684284897416563e-27	2.0039524204812322e-36	1.176930747556075e-26	0.0	1.148553609632349	1.6259042808652424e-18	1.934491500878703e-27	1.1361360204965845e-17	0.0
shrinking relative q	1000000.0	0.0012977993346475663	884899602.29755	1.2977997057600622e-09	2.1858633871111726e-27	2.8368128643061863e-36	1.4003081859010767e-26	0.0	1.1484224434889563	1.934269641931452e-18	2.510294575417118e-27	1.2391321567978664e-17	0.0
shrinking relative q	1000000.0	0.0014156092644919916	811155425.8670962	1.4156096240662511e-09	2.8368117785303308e-27	4.015818061036899e-36	1.6660823413481053e-26	0.0	1.14827942747102	2.301095266318565e-18	3.257452609505162e-27	1.3514517311258711e-17	0.0
shrinking relative q	1000000.0	0.0015441135899948314	743548404.371276	1.5441139245027091e-09	3.681612027343585e-27	5.684828404815973e-36	1.9823000216523997e-26	0.0	1.1481234447314583	2.737456748445421e-18	4.226945089525423e-27	1.4739360180847877e-17	0.0
shrinking relative q	1000000.0	0.001684283113011666	681567795.0077144	1.6842834009099995e-09	4.777992986435111e-27	8.047494290271411e-36	2.35853545072942e-26	0.0	1.1479533237263226	3.2565261443269028e-18	5.484912938757457e-27	1.6075018066011768e-17	0.0
shrinking relative q	1000000.0	0.0018371767615786372	624745359.7522268	1.837177022930759e-09	6.200875588163919e-27	1.1392106173556431e-35	2.806180242216199e-26	0.0	1.1477678201194021	3.873968250106269e-18	7.117165469734077e-27	1.75314808495295e-17	0.0
shrinking relative q	1000000.0	0.002003949589715557	572651828.1452844	2.0039498364158963e-09	8.047491754239468e-27	1.612676981678371e-35	3.338788071201596e-26	0.0	1.1475655373350067	4.608410865049333e-18	9.235024217659384e-27	1.9119630927632618e-17	0.0
shrinking relative q	1000000.0	0.0021858615034246716	524893654.4295858	2.1858617260203247e-09	1.044402878341322e-26	2.2829202833019266e-35	3.972485155065336e-26	0.0	1.1473449494485704	5.482004435093546e-18	1.1982903702737736e-26	2.085132250209524e-17	0.0
shrinking relative q	1000000.0	0.0023842867788067264	481110044.5479585	2.3842869975287865e-09	1.3554253203548962e-26	3.231722975148869e-35	4.7264588045309566e-26	0.0	1.1471044235961927	6.52108736257375e-18	1.554814384540533e-26	2.273946806001979e-17	0.0
shrinking relative q	1000000.0	0.0026007244442001138	440970230.54771006	2.600724627179104e-09	1.7590699672477786e-26	4.5748565966504137e-35	5.623537952134032e-26	0.0	1.1468421384382768	7.756974890068057e-18	2.0173755681476452e-26	2.4798128272463416e-17	0.0
shrinking relative q	1000000.0	0.002836809604776268	404170971.8052196	2.8368097652170587e-09	2.2829197401956026e-26	6.476209030565497e-35	6.690885157944239e-26	0.0	1.1465561596343155	9.226898899481761e-18	2.617495697497396e-26	2.7042615565234433e-17	0.0
shrinking relative q	1000000.0	0.0030943257951443585	370434264.19703895	3.094325942074086e-09	2.9627716415233123e-26	9.1677811791752e-35	7.960818594278816e-26	0.0	1.1462443535380233	1.0975121330115415e-17	3.3960602754272275e-26	2.948959978377779e-17	0.0
shrinking relative q	1000000.0	0.0033752184532845697	339505239.9138979	3.3752185932744995e-09	3.8450829990205327e-26	1.297799567478146e-34	9.47179093299023e-26	0.0	1.1459043982715078	1.3054258260713159e-17	4.406097535168209e-26	3.215722653119131e-17	0.0
shrinking relative q	1000000.0	0.003681609617600466	311150242.0536137	3.6816097197485003e-09	4.990145956831237e-26	1.837176992527138e-34	1.1269553622615106e-25	0.0	1.145533755446683	1.5526851223509012e-17	5.716380659201491e-26	3.5065243375128696e-17	0.0
shrinking relative q	1000000.0	0.00401581395812115	285155059.4487982	4.015814072236653e-09	6.476208122100479e-26	2.6007247815904944e-34	1.340854338961614e-25	0.0	1.145129700503963	1.8467235120603517e-17	7.416098297044002e-26	3.8235139873877806e-17	0.0
shrinking relative q	1000000.0	0.004380356262962902	261323308.39538985	4.380356353993006e-09	8.404818408578302e-26	3.681609988144116e-34	1.595352914217933e-25	0.0	1.14468921437622	2.1963749529921574e-17	9.620905023233324e-26	4.1690290160165686e-17	0.0
shrinking relative q	1000000.0	0.004777990512153967	239474949.0575274	4.7779905755344825e-09	1.090776750553898e-25	5.211721059060303e-34	1.898157533438487e-25	0.0	1.1442090496734663	2.6121370677202996e-17	1.2480766351205087e-25	4.545611786233435e-17	0.0
shrinking relative q	1000000.0	0.0052117206829180385	219444925.3414782	5.2117207620466185e-09	1.4156093511040495e-25	7.377760684547223e-34	2.2584375565039703e-25	0.0	1.1436856735279521	3.106482883657265e-17	1.6190121426077586e-25	4.956026609754042e-17	0.0
shrinking relative q	1000000.0	0.005684823443592555	201081917.9639196	5.684823502234578e-09	1.8371768497651206e-25	1.044402619267858e-33	2.68710285438903e-25	0.0	1.1431152131156956	3.694230445896822e-17	2.100104818089222e-25	5.403277957268692e-17	0.0
shrinking relative q	1000000.0	0.006200872907625803	184247201.29487646	6.200872937742427e-09	2.3842868579009517e-25	1.4784659944650965e-33	3.1971344591839313e-25	0.0	1.142493484364181	4.3929818065240515e-17	2.7240322168984036e-25	5.890630762680477e-17	0.0
shrinking relative q	1000000.0	0.006763767634659991	168813595.3394774	6.7637676449280955e-09	3.094325872024775e-25	2.0929301357625994e-33	3.803977681918234e-25	0.0	1.1418159341811416	5.223642756084659e-17	3.533150610124249e-25	6.42163149075748e-17	0.0
shrinking relative q	1000000.0	0.007377760082683305	154664504.9413508	7.377760094674053e-09	4.015814066584438e-25	2.9627712986663783e-33	4.526009992845769e-25	0.0	1.1410776126188158	6.211038945447948e-17	4.582355561626783e-25	7.000130949030975e-17	0.0
shrinking relative q	1000000.0	0.008047488733750887	141693038.9493287	8.047488736048597e-09	5.211720813205918e-25	4.1941264877227006e-33	5.385097689136139e-25	0.0	1.1402731349212176	7.384645601786131e-17	5.942785277833037e-25	7.630308566127069e-17	0.0
shrinking relative q	1000000.0	0.00877801313597248	129801202.69316097	8.77801311284402e-09	6.763767759313408e-25	5.937244260465699e-33	6.407258430039544e-25	0.0	1.1393966593034917	8.779451898961067e-17	7.706614456915148e-25	8.316698501850271e-17	0.0
shrinking relative q	1000000.0	0.009574852126495765	118899157.66771181	9.57485210803971e-09	8.778013337356693e-25	8.404818031234013e-33	7.623449553698122e-25	0.0	1.1384418504388363	1.0436983918076507e-16	9.9932578426412e-25	9.064217304570002e-17	0.0
shrinking relative q	1000000.0	0.010444025524245688	108904542.83279648	1.0444025462129042e-08	1.139209976106458e-24	1.1897938121429725e-32	9.07050579506164e-25	0.0	1.1374018182872494	1.2406514163843481e-16	1.2957395117672057e-24	9.878192868734191e-17	0.0
shrinking relative q	1000000.0	0.011392099607392682	99741852.40125428	1.1392099498790638e-08	1.4784659373166913e-24	1.6842831255359782e-32	1.0792255815899617e-24	0.0	1.1362691067487787	1.474649313001235e-16	1.679935189091328e-24	1.0764395866660377e-16	0.0
shrinking relative q	1000000.0	0.012426236719115042	91341865.41455701	1.2426236592851485e-08	1.91875211208683e-24	2.384286800410193e-32	1.2840850191599435e-24	0.0	1.1350356304736837	1.7526239718613224e-16	2.177852040327726e-24	1.172907210009564e-16	0.0
shrinking relative q	1000000.0	0.013554249376408253	83641122.79644161	1.3554249232540748e-08	2.4901552194614274e-24	3.3752184929778035e-32	1.5278341795634248e-24	0.0	1.1336926244725152	2.0827937849317326e-16	2.8230706443597706e-24	1.2778976622546504e-16	0.0
shrinking relative q	1000000.0	0.014784659290713023	76581447.9336852	1.4784659105419613e-08	3.231721780313909e-24	4.777990555191128e-32	1.8178566680110963e-24	0.0	1.132230601498977	2.4748993325526605e-16	3.65905434930009e-24	1.3921409577219422e-16	0.0
