include_integrated_ct	mode	case	radius	original	local_double_uv_ct	subtracted	relative_norm
True	4d_first_then_cff	equal radius, 8 deg opening	4134.646229406207	5.136082045689534	5.1427554547941945	-0.0066734091046605215	576.8366822856415
True	4d_first_then_cff	equal radius, 8 deg opening	4403.881419004319	5.1365320617702865	5.142837792124957	-0.0063057303546703025	614.398477154032
True	4d_first_then_cff	equal radius, 8 deg opening	4690.648359397067	5.136954618161725	5.1429103727559005	-0.005955754594175744	654.4061782504118
True	4d_first_then_cff	equal radius, 8 deg opening	4996.088663188593	5.137351387424175	5.142974352500931	-0.005622965076756081	697.0190553140744
True	4d_first_then_cff	equal radius, 8 deg opening	5321.418281213916	5.13772394060014	5.143030750323999	-0.005306809723858663	742.4067492300137
True	4d_first_then_cff	equal radius, 8 deg opening	5667.932343211246	5.138073753333603	5.14308046452626	-0.005006711192657498	790.7499473653875
True	4d_first_then_cff	equal radius, 8 deg opening	6037.010313703756	5.138402211625547	5.143124287022188	-0.004722075396641046	842.2411028817792
True	4d_first_then_cff	equal radius, 8 deg opening	6430.121483616162	5.13871061724664	5.143162915929332	-0.004452298682691591	897.0852008868137
True	4d_first_then_cff	equal radius, 8 deg opening	6848.830819488142	5.1390001928270665	5.1431969666704305	-0.004196773843363921	955.5005744751616
True	4d_first_then_cff	equal radius, 8 deg opening	7294.805193570227	5.139272086642219	5.143226981763077	-0.003954895120858559	1017.7197739075808
True	4d_first_then_cff	equal radius, 8 deg opening	7769.820019603901	5.139527377112049	5.143253439451777	-0.0037260623397274983	1083.990492388157
True	4d_first_then_cff	equal radius, 8 deg opening	8275.766320702956	5.13976707703085	5.143276761318979	-0.0035096842881285895	1154.5765521252645
True	4d_first_then_cff	equal radius, 8 deg opening	8814.658257473113	5.139992137543277	5.143297318995607	-0.0033051814523306078	1229.758954601721
True	4d_first_then_cff	equal radius, 8 deg opening	9388.641146339076	5.140203451881551	5.143315440077472	-0.00311198819592029	1309.8369992352323
True	4d_first_then_cff	equal radius, 8 deg opening	10000.0	5.140401858877962	5.143331413341397	-0.0029295544634351245	1395.1294748825057
True	4d_first_then_cff	equal radius, 8 deg opening	10651.168624012551	5.140588146265961	5.143345493343869	-0.002757347077907646	1485.9759289303652
True	4d_first_then_cff	equal radius, 8 deg opening	11344.739305714942	5.140763053782323	5.14335790447515	-0.0025948506928266113	1582.738019026101
True	4d_first_then_cff	equal radius, 8 deg opening	12083.473134063268	5.140927276082293	5.14336884453338	-0.002441568451087228	1685.8009528282557
True	4d_first_then_cff	equal radius, 8 deg opening	12870.310991463355	5.14108146547873	5.143378487875347	-0.002297022396616555	1795.5750215094818
True	4d_first_then_cff	equal radius, 8 deg opening	13708.385261355807	5.14122623451583	5.143386988194087	-0.0021607536782566328	1912.4972331162407
True	4d_first_then_cff	equal radius, 8 deg opening	14601.032298162907	5.141362158387259	5.143394480967463	-0.002032322580204138	2037.0330522878526
True	4d_first_then_cff	equal radius, 8 deg opening	15551.805709238663	5.141489777208024	5.1434010856167065	-0.0019113084086823662	2169.6782532604893
True	4d_first_then_cff	equal radius, 8 deg opening	16564.490501698212	5.141609598148787	5.143406907409161	-0.0017973092603735807	2310.9608935330484
True	4d_first_then_cff	equal radius, 8 deg opening	17643.11815044419	5.14172209744097	5.143412039135696	-0.0016899416947264712	2461.443416051921
True	4d_first_then_cff	equal radius, 8 deg opening	18791.982647375713	5.141827722260259	5.1434165625892545	-0.0015888403289956443	2621.7248882834447
True	4d_first_then_cff	equal radius, 8 deg opening	20015.65759567169	5.141926892495992	5.143420549868298	-0.00149365737230589	2792.4433870877488
True	4d_first_then_cff	equal radius, 8 deg opening	21319.014417199636	5.142020002413133	5.143424064525751	-0.0014040621126181208	2974.2785388880307
True	4d_first_then_cff	equal radius, 8 deg opening	22707.2417455348	5.142107422213407	5.143427162581814	-0.0013197403684070963	3167.954225247808
True	4d_first_then_cff	equal radius, 8 deg opening	24185.866081790828	5.142189499501622	5.143429893416729	-0.0012403939151068855	3374.241464626745
True	4d_first_then_cff	equal radius, 8 deg opening	25760.773795493984	5.142266560662928	5.143432300557777	-0.0011657398948488051	3593.961481787454
True	4d_first_then_cff	equal radius, 8 deg opening	27438.234558085023	5.142338912156368	5.143434422372988	-0.0010955102166203545	3827.988977072419
True	4d_first_then_cff	equal radius, 8 deg opening	29224.926302337208	5.142406841729788	5.143436292682634	-0.0010294509528456786	4077.255608565965
True	4d_first_then_cff	equal radius, 8 deg opening	31127.96180705332	5.14247061956088	5.143437941298265	-0.0009673217373844523	4342.753701003701
True	4d_first_then_cff	equal radius, 8 deg opening	33154.91701287467	5.14253049932877	5.143439394497844	-0.0009088951690738867	4625.54019619449
True	4d_first_then_cff	equal radius, 8 deg opening	35313.86118192713	5.14258671922044	5.143440675444569	-0.0008539562241285381	4926.740860681571
True	4d_first_then_cff	equal radius, 8 deg opening	37613.38902136763	5.142639502875856	5.143441804556075	-0.0008023016802196636	5247.554767393203
True	4d_first_then_cff	equal radius, 8 deg opening	40062.65489871691	5.142689060275588	5.14344279982987	-0.0007537395542822622	5589.259069124598
True	4d_first_then_cff	equal radius, 8 deg opening	42671.409285185626	5.142735588574304	5.1434436771301515	-0.0007080885558474748	5953.214082853753
True	4d_first_then_cff	equal radius, 8 deg opening	45450.0375720767	5.142779272883585	5.143444450440725	-0.0006651775571402396	6340.868705132153
True	4d_first_then_cff	equal radius, 8 deg opening	48409.60141478949	5.142820287006943	5.1434451320878365	-0.0006248450808934436	6753.766180108667
True	4d_first_then_cff	equal radius, 8 deg opening	51561.882769015836	5.1428587941301265	5.143445732936684	-0.0005869388065571357	7193.5502431490395
True	4d_first_then_cff	equal radius, 8 deg opening	54919.4307944356	5.142894947469305	5.143446262564574	-0.000551315095268734	7661.9716645087055
True	4d_first_then_cff	equal radius, 8 deg opening	58495.61181263199	5.142928890879741	5.143446729413586	-0.0005178385338453495	8160.895219108817
True	4d_first_then_cff	equal radius, 8 deg opening	62304.66251811238	5.142960759427364	5.143447140925136	-0.0004863814977715819	8692.307110162586
True	4d_first_then_cff	equal radius, 8 deg opening	66361.74665426095	5.14299067992547	5.14344750365858	-0.0004568237331099567	9258.322876204496
True	4d_first_then_cff	equal radius, 8 deg opening	70683.0153798534	5.143018771438697	5.143447823395775	-0.0004290519570782081	9861.195813000697
True	4d_first_then_cff	equal radius, 8 deg opening	75285.67156644912	5.143045145756237	5.143448105233232	-0.0004029594769949796	10503.325943867694
True	4d_first_then_cff	equal radius, 8 deg opening	80188.03828262768	5.143069907836216	5.143448353663356	-0.0003784458271400837	11187.269574110062
True	4d_first_then_cff	equal radius, 8 deg opening	85409.63173770411	5.143093156222898	5.143448572646046	-0.00035541642314829147	11915.749467613137
True	4d_first_then_cff	equal radius, 8 deg opening	90971.23897530988	5.1431149834384975	5.14344876567183	-0.0003337822333326912	12691.665686103503
True	4d_first_then_cff	equal radius, 8 deg opening	96895.00062613703	5.14313547635101	5.143448935817478	-0.00031345946646776923	13518.107134228265
True	4d_first_then_cff	equal radius, 8 deg opening	103204.49904927851	5.14315471651965	5.143449085795062	-0.0002943692754122651	14398.363856413202
True	4d_first_then_cff	equal radius, 8 deg opening	109924.85221306085	5.143172780519168	5.143449217995189	-0.00027643747602112967	15335.940134454464
True	4d_first_then_cff	equal radius, 8 deg opening	117082.81368909703	5.143189740244371	5.143449334525092	-0.000259594280720421	16334.568437983622
True	4d_first_then_cff	equal radius, 8 deg opening	124706.87915764176	5.1432056631960545	5.143449437242224	-0.00024377404616959808	17398.224283343687
True	4d_first_then_cff	equal radius, 8 deg opening	132827.39984823985	5.143220612749482	5.14344952778387	-0.00022891503438859928	18531.142060028353
True	4d_first_then_cff	equal radius, 8 deg opening	141476.7033672739	5.143234648406448	5.143449607593243	-0.00021495918679459436	19737.83188768929
True	4d_first_then_cff	equal radius, 8 deg opening	150689.22239342416	5.143247826031986	5.143449677942479	-0.00020185191049382212	21023.0975708191
True	4d_first_then_cff	equal radius, 8 deg opening	160501.63175336857	5.143260198076572	5.143449739952929	-0.00018954187635689124	22392.055722586243
True	4d_first_then_cff	equal radius, 8 deg opening	170952.9944234296	5.143271813784796	5.143449794613023	-0.0001779808282265094	23850.15613395513
True	4d_first_then_cff	equal radius, 8 deg opening	182084.91703838258	5.143282719391265	5.143449842794029	-0.00016712340276381354	25403.203469178334
True	4d_first_then_cff	equal radius, 8 deg opening	193941.7155265149	5.1432929583045475	5.143449885263941	-0.0001569269593932887	27057.380374031905
True	4d_first_then_cff	equal radius, 8 deg opening	206570.59153031834	5.14330257127988	5.143449922699717	-0.00014735141983734934	28819.272088786165
True	4d_first_then_cff	equal radius, 8 deg opening	220021.82031514394	5.143311596581318	5.143449955698073	-0.00013835911675474932	30695.89266389599
True	4d_first_then_cff	equal radius, 8 deg opening	234348.95091387886	5.143320070134007	5.143449984785	-0.0001299146509925464	32694.7128827746
True	4d_first_then_cff	equal radius, 8 deg opening	249609.01930441588	5.143328025667091	5.1434500104241305	-0.00012198475703950606	34823.690002810705
True	4d_first_then_cff	equal radius, 8 deg opening	265862.7754685743	5.143335494847968	5.14345003302415	-0.00011453817618178874	37091.299433027765
True	4d_first_then_cff	equal radius, 8 deg opening	283174.92523637664	5.143342507408268	5.143450052945296	-0.0001075455370278533	39506.5684744919
True	4d_first_then_cff	equal radius, 8 deg opening	301614.3878784795	5.143349091262189	5.1434500705051045	-0.00010097924291585514	42079.11225779115
True	4d_first_then_cff	equal radius, 8 deg opening	321254.5704722012	5.143355272617564	5.143450085983474	-9.481336591043998e-05	44819.172020648715
True	4d_first_then_cff	equal radius, 8 deg opening	342173.66013341385	5.1433610760801765	5.1434500996271275	-8.90235469510614e-05	47737.65587805547
True	4d_first_then_cff	equal radius, 8 deg opening	364454.9352776552	5.143366524751662	5.143450111653546	-8.358690188359219e-05	50846.18224722527
True	4d_first_then_cff	equal radius, 8 deg opening	388187.0971495878	5.143371640321458	5.143450122254418	-7.848193295956207e-05	54157.12610024687
True	4d_first_then_cff	equal radius, 8 deg opening	413464.62294062105	5.143376443153127	5.143450131598724	-7.368844559785259e-05	57683.668228564195
True	4d_first_then_cff	equal radius, 8 deg opening	440388.1419004314	5.143380952365389	5.143450139835415	-6.91874700260442e-05	61439.84771540313
True	4d_first_then_cff	equal radius, 8 deg opening	469064.8359397062	5.143385185908216	5.143450147095775	-6.496118755894287e-05	65440.6178250411
True	4d_first_then_cff	equal radius, 8 deg opening	499608.86631885933	5.143389160634284	5.1434501534955315	-6.0992861247832764e-05	69701.90553140745
True	4d_first_then_cff	equal radius, 8 deg opening	532141.8281213916	5.1433928923660375	5.143450159136703	-5.726677066508756e-05	74240.67492300137
True	4d_first_then_cff	equal radius, 8 deg opening	566793.2343211246	5.1433963959586615	5.143450164109201	-5.3768150539923454e-05	79074.99473653878
True	4d_first_then_cff	equal radius, 8 deg opening	603701.0313703755	5.143399685359218	5.143450168492286	-5.048313306854624e-05	84224.11028817792
True	4d_first_then_cff	equal radius, 8 deg opening	643012.1483616162	5.143402773662154	5.143450172355827	-4.739869367309524e-05	89708.52008868135
True	4d_first_then_cff	equal radius, 8 deg opening	684883.0819488135	5.14340567316142	5.143450175761408	-4.450259998733941e-05	95550.05744751608
True	4d_first_then_cff	equal radius, 8 deg opening	729480.5193570234	5.143408395399404	5.1434501787633105	-4.178336390658899e-05	101771.97739075815
True	4d_first_then_cff	equal radius, 8 deg opening	776982.0019603893	5.143410951212871	5.143450181409384	-3.92301965126407e-05	108399.0492388156
True	4d_first_then_cff	equal radius, 8 deg opening	827576.6320702956	5.143413350776106	5.143450183741807	-3.6832965701449893e-05	115457.65521252646
True	4d_first_then_cff	equal radius, 8 deg opening	881465.8257473112	5.1434156036414045	5.143450185797758	-3.458215635365747e-05	122975.89546017208
True	4d_first_then_cff	equal radius, 8 deg opening	938864.1146339076	5.1434177187770995	5.143450187610009	-3.2468832909415823e-05	130983.69992352325
True	4d_first_then_cff	equal radius, 8 deg opening	1000000.0	5.143419704603259	5.1434501892074485	-3.0484604189418008e-05	139512.9474882506
True	4d_first_then_cff	equal radius, 8 deg opening	1065116.8624012552	5.143421569025194	5.143450190615535	-2.862159034133782e-05	148597.59289303655
True	4d_first_then_cff	equal radius, 8 deg opening	1134473.9305714942	5.143423319464942	5.143450191856715	-2.687239177312506e-05	158273.8019026101
True	4d_first_then_cff	equal radius, 8 deg opening	1208347.3134063268	5.143424962890801	5.143450192950775	-2.5230059973679886e-05	168580.09528282552
True	4d_first_then_cff	equal radius, 8 deg opening	1287031.0991463328	5.143426505845059	5.143450193915149	-2.3688070090344127e-05	179557.50215094772
True	4d_first_then_cff	equal radius, 8 deg opening	1370838.5261355806	5.143427954470056	5.143450194765212	-2.2240295155739886e-05	191249.72331162408
True	4d_first_then_cff	equal radius, 8 deg opening	1460103.2298162908	5.143429314532625	5.1434501955145135	-2.0880981888460326e-05	203703.30522878526
True	4d_first_then_cff	equal radius, 8 deg opening	1555180.5709238662	5.143430591447042	5.1434501961749985	-1.9604727956590295e-05	216967.82532604894
True	4d_first_then_cff	equal radius, 8 deg opening	1656449.0501698211	5.143431790296588	5.1434501967571915	-1.8406460603692665e-05	231096.08935330485
True	4d_first_then_cff	equal radius, 8 deg opening	1764311.815044419	5.143432915853777	5.143450197270377	-1.7281416599956856e-05	246144.3416051921
True	4d_first_then_cff	equal radius, 8 deg opening	1879198.2647375714	5.143433972599354	5.143450197722729	-1.622512337551285e-05	262172.48882834445
True	4d_first_then_cff	equal radius, 8 deg opening	2001565.759567165	5.143434964740146	5.143450198121463	-1.5233381317258932e-05	279244.3387087743
True	4d_first_then_cff	equal radius, 8 deg opening	2131901.4417199637	5.143435896225789	5.1434501984729355	-1.4302247146602554e-05	297427.853888803
True	4d_first_then_cff	equal radius, 8 deg opening	2270724.17455348	5.1434367707644535	5.1434501987827455	-1.3428018291961052e-05	316795.42252478085
True	4d_first_then_cff	equal radius, 8 deg opening	2418586.6081790826	5.143437591837622	5.143450199055835	-1.2607218212501436e-05	337424.14646267437
True	4d_first_then_cff	equal radius, 8 deg opening	2576077.379549398	5.143438362713927	5.1434501992965505	-1.1836582623381275e-05	359396.14817874535
True	4d_first_then_cff	equal radius, 8 deg opening	2743823.455808502	5.143439086462179	5.143450199508731	-1.111304655232459e-05	382798.89770724194
True	4d_first_then_cff	equal radius, 8 deg opening	2922492.630233721	5.143439765963576	5.143450199695763	-1.0433732186676536e-05	407725.5608565965
True	4d_first_then_cff	equal radius, 8 deg opening	3112796.180705332	5.143440403923179	5.14345019986063	-9.795937450540748e-06	434275.37010036997
True	4d_first_then_cff	equal radius, 8 deg opening	3315491.701287467	5.143441002880656	5.143450200005949	-9.197125293347597e-06	462554.019619449
True	4d_first_then_cff	equal radius, 8 deg opening	3531386.1181927063	5.1434415652204315	5.143450200134044	-8.63491361258184e-06	492674.0860681561
True	4d_first_then_cff	equal radius, 8 deg opening	3761338.902136763	5.143442093181148	5.143450200246954	-8.107065805340596e-06	524755.4767393203
True	4d_first_then_cff	equal radius, 8 deg opening	4006265.4898716905	5.143442588864591	5.143450200346482	-7.611481890990035e-06	558925.9069124598
True	4d_first_then_cff	equal radius, 8 deg opening	4267140.928518563	5.14344305424405	5.143450200434211	-7.146190161400057e-06	595321.4082853751
True	4d_first_then_cff	equal radius, 8 deg opening	4545003.757207669	5.143443491172183	5.143450200511543	-6.709339359645128e-06	634086.8705132152
True	4d_first_then_cff	equal radius, 8 deg opening	4840960.141478949	5.143443901388376	5.143450200579708	-6.299191332104215e-06	675376.6180108668
True	4d_first_then_cff	equal radius, 8 deg opening	5156188.276901583	5.143444286525682	5.143450200639793	-5.914114111327251e-06	719355.0243149039
True	4d_first_then_cff	equal radius, 8 deg opening	5491943.079443549	5.143444648117317	5.143450200692756	-5.552575439438101e-06	766197.1664508692
True	4d_first_then_cff	equal radius, 8 deg opening	5849561.181263199	5.143444987602759	5.1434502007394425	-5.2131366832242065e-06	816089.5219108819
True	4d_first_then_cff	equal radius, 8 deg opening	6230466.251811239	5.143445306333491	5.143450200780595	-4.894447104497601e-06	869230.7110162587
True	4d_first_then_cff	equal radius, 8 deg opening	6636174.665426095	5.143445605578359	5.143450200816866	-4.595238507043575e-06	925832.2876204498
True	4d_first_then_cff	equal radius, 8 deg opening	7068301.537985341	5.143445886528654	5.14345020084884	-4.314320186438181e-06	986119.5813000697
True	4d_first_then_cff	equal radius, 8 deg opening	7528567.156644912	5.143446150302823	5.143450200877025	-4.050574202274504e-06	1050332.5943867697
True	4d_first_then_cff	equal radius, 8 deg opening	8018803.828262768	5.14344639795094	5.143450200901866	-3.802950926612425e-06	1118726.9574110066
True	4d_first_then_cff	equal radius, 8 deg opening	8540963.173770411	5.143446630458893	5.143450200923767	-3.5704648739809386e-06	1191574.9467613134
True	4d_first_then_cff	equal radius, 8 deg opening	9097123.897530988	5.143446848752274	5.143450200943069	-3.352190795169463e-06	1269166.5686103504
True	4d_first_then_cff	equal radius, 8 deg opening	9689500.062613683	5.1434470537001085	5.143450200960082	-3.1472599735238305e-06	1351810.7134228237
True	4d_first_then_cff	equal radius, 8 deg opening	10320449.904927852	5.143447246118289	5.1434502009750815	-2.9548567921366953e-06	1439836.3856413201
True	4d_first_then_cff	equal radius, 8 deg opening	10992485.221306084	5.143447426772823	5.143450200988301	-2.7742154777854466e-06	1533594.0134454465
True	4d_first_then_cff	equal radius, 8 deg opening	11708281.368909704	5.143447596382892	5.143450200999955	-2.6046170633620136e-06	1633456.843798362
True	4d_first_then_cff	equal radius, 8 deg opening	12470687.915764175	5.143447755623703	5.143450201010227	-2.4453865234974614e-06	1739822.4283343684
True	4d_first_then_cff	equal radius, 8 deg opening	13282739.984823985	5.143447905129195	5.14345020101928	-2.295890085157737e-06	1853114.2060028354
True	4d_first_then_cff	equal radius, 8 deg opening	14147670.33672739	5.14344804549454	5.143450201027261	-2.1555327212041675e-06	1973783.1887689289
True	4d_first_then_cff	equal radius, 8 deg opening	15068922.239342386	5.143448177278532	5.143450201034295	-2.02375576296987e-06	2102309.757081906
True	4d_first_then_cff	equal radius, 8 deg opening	16050163.175336856	5.1434483010058	5.143450201040499	-1.9000346993536255e-06	2239205.572258624
True	4d_first_then_cff	equal radius, 8 deg opening	17095299.44234296	5.14344841716889	5.143450201045963	-1.783877072725204e-06	2385015.613395513
True	4d_first_then_cff	equal radius, 8 deg opening	18208491.70383826	5.143448526230255	5.143450201050781	-1.6748205258210191e-06	2540320.346917833
True	4d_first_then_cff	equal radius, 8 deg opening	19394171.55265149	5.143448628624056	5.1434502010550265	-1.5724309703202266e-06	2705738.037403191
True	4d_first_then_cff	equal radius, 8 deg opening	20657059.153031833	5.143448724757928	5.143450201058771	-1.4763008433504865e-06	2881927.2088786163
True	4d_first_then_cff	equal radius, 8 deg opening	22002182.031514395	5.143448815014569	5.143450201062071	-1.3860475016613805e-06	3069589.266389599
True	4d_first_then_cff	equal radius, 8 deg opening	23434895.091387887	5.143448899753296	5.143450201064979	-1.3013116832993887e-06	3269471.28827746
True	4d_first_then_cff	equal radius, 8 deg opening	24960901.93044159	5.143448979311447	5.143450201067543	-1.2217560954042028e-06	3482369.000281071
True	4d_first_then_cff	equal radius, 8 deg opening	26586277.546857376	5.14344905400574	5.143450201069802	-1.1470640624011708e-06	3709129.9433027687
True	4d_first_then_cff	equal radius, 8 deg opening	28317492.523637667	5.143449124133534	5.143450201071795	-1.0769382612352274e-06	3950656.84744919
True	4d_first_then_cff	equal radius, 8 deg opening	30161438.78784795	5.143449189974006	5.143450201073551	-1.0110995454226668e-06	4207911.225779116
True	4d_first_then_cff	equal radius, 8 deg opening	32125457.047220122	5.143449251789262	5.1434502010751	-9.492858383808311e-07	4481917.20206487
True	4d_first_then_cff	equal radius, 8 deg opening	34217366.01334139	5.143449309825389	5.143450201076466	-8.912510773839699e-07	4773765.587805548
True	4d_first_then_cff	equal radius, 8 deg opening	36445493.52776552	5.143449364313423	5.143450201077666	-8.36764242784227e-07	5084618.224722529
True	4d_first_then_cff	equal radius, 8 deg opening	38818709.71495879	5.14344941547029	5.143450201078727	-7.856084369706196e-07	5415712.610024688
True	4d_first_then_cff	equal radius, 8 deg opening	41346462.29406202	5.143449463499633	5.14345020107966	-7.375800272768629e-07	5768366.822856409
True	4d_first_then_cff	equal radius, 8 deg opening	44038814.19004314	5.143449508592662	5.143450201080484	-6.924878226399755e-07	6143984.771540313
True	4d_first_then_cff	equal radius, 8 deg opening	46906483.59397062	5.143449550928886	5.143450201081209	-6.501523230895145e-07	6544061.782504111
True	4d_first_then_cff	equal radius, 8 deg opening	49960886.63188594	5.143449590676854	5.143450201081851	-6.104049976585202e-07	6970190.553140744
True	4d_first_then_cff	equal radius, 8 deg opening	53214182.81213916	5.143449627994791	5.143450201082414	-5.730876235787719e-07	7424067.492300139
True	4d_first_then_cff	equal radius, 8 deg opening	56679323.432112455	5.143449663031264	5.143450201082912	-5.380516476805042e-07	7907499.473653877
True	4d_first_then_cff	equal radius, 8 deg opening	60370103.13703756	5.143449695925753	5.143450201083353	-5.051576001946501e-07	8422411.028817793
True	4d_first_then_cff	equal radius, 8 deg opening	64301214.83616161	5.143449726809208	5.1434502010837395	-4.742745316477226e-07	8970852.008868134
True	4d_first_then_cff	equal radius, 8 deg opening	68488308.19488135	5.143449755804573	5.143450201084078	-4.45279504823759e-07	9555005.744751604
True	4d_first_then_cff	equal radius, 8 deg opening	72948051.93570219	5.143449783027287	5.14345020108438	-4.1805709294351345e-07	10177197.739075795
True	4d_first_then_cff	equal radius, 8 deg opening	77698200.19603893	5.143449808585708	5.143450201084642	-3.9249893379889045e-07	10839904.92388156
True	4d_first_then_cff	equal radius, 8 deg opening	82757663.20702957	5.143449832581599	5.143450201084877	-3.6850327855830756e-07	11545765.521252645
True	4d_first_then_cff	equal radius, 8 deg opening	88146582.57473113	5.143449855110476	5.143450201085081	-3.4597460452090445e-07	12297589.546017207
True	4d_first_then_cff	equal radius, 8 deg opening	93886411.46339077	5.143449876262033	5.143450201085264	-3.2482323053528717e-07	13098369.992352322
True	4d_first_then_cff	equal radius, 8 deg opening	100000000.0	5.14344989612047	5.143450201085423	-3.0496495284637604e-07	13951294.748825058
True	4d_first_then_cff	generic directions	100.0	0.20609778516414234	0.20610689995702489	-9.114792882541911e-06	175.22121313583327
True	4d_first_then_cff	generic directions	106.51168624012551	0.2061220397129129	0.20615415628545944	-3.211657254653666e-05	186.6310687613803
True	4d_first_then_cff	generic directions	113.44739305714943	0.2061448972953663	0.20619583230437546	-5.0935009009156484e-05	198.78389838571428
True	4d_first_then_cff	generic directions	120.8347313406328	0.20616643315292338	0.20623258475997006	-6.615160704667722e-05	211.72808214448168
True	4d_first_then_cff	generic directions	128.70310991463342	0.20618671912931388	0.20626499359834655	-7.827446903266311e-05	225.51515053596557
True	4d_first_then_cff	generic directions	137.0838526135582	0.20620582373623114	0.20629357083672836	-8.774710049722079e-05	240.19998956281435
True	4d_first_then_cff	generic directions	146.01032298162906	0.20622381223173034	0.2063187684345336	-9.495620280325356e-05	255.84105923195875
True	4d_first_then_cff	generic directions	155.5180570923866	0.2062407467086233	0.20634098527152134	-0.00010023856289803623	272.50062628255756
True	4d_first_then_cff	generic directions	165.6449050169821	0.20625668619051443	0.2063605733299978	-0.00010388713948336625	290.2450120684548
True	4d_first_then_cff	generic directions	176.4311815044419	0.2062716867334751	0.20637784316852661	-0.00010615643505151873	309.14485658196696
True	4d_first_then_cff	generic directions	187.9198264737575	0.20628580153165793	0.20639306876574276	-0.00010726723408482908	329.2753996700706
True	4d_first_then_cff	generic directions	200.15657595671672	0.20629908102540864	0.20640649180473922	-0.00010741077933057452	350.7167805625046
True	4d_first_then_cff	generic directions	213.1901441719966	0.20631157301067066	0.20641832546107217	-0.00010675245040150938	373.5543569042043
True	4d_first_then_cff	generic directions	227.07241745534824	0.20632332274866808	0.20642875775067787	-0.00010543500200979605	397.87904456212476
True	4d_first_then_cff	generic directions	241.85866081790826	0.20633437307503052	0.20643795448788674	-0.00010358141285621292	423.78767955921904
True	4d_first_then_cff	generic directions	257.6077379549398	0.2063447645076652	0.20644606189820902	-0.0001012973905438197	451.38340357642386
True	4d_first_then_cff	generic directions	274.38234558085026	0.2063545353528155	0.20645320892561414	-9.867357279863542e-05	480.7760745573202
True	4d_first_then_cff	generic directions	292.24926302337207	0.20636372180884988	0.20645950926958279	-9.578746073291011e-05	512.0827040500847
True	4d_first_then_cff	generic directions	311.2796180705332	0.20637235806742474	0.20646506318323835	-9.270511581360719e-05	545.4279230277767
True	4d_first_then_cff	generic directions	331.54917012874705	0.20638047641173882	0.2064699590603103	-8.948264857147614e-05	580.9444780413783
True	4d_first_then_cff	generic directions	353.138611819271	0.20638810731167267	0.20647427483552389	-8.616752385121051e-05	618.7737596807676
True	4d_first_then_cff	generic directions	376.1338902136767	0.20639527951565892	0.20647807922018754	-8.27997045286244e-05	659.0663654474074
True	4d_first_then_cff	generic directions	400.62654898716903	0.20640202013918557	0.20648143279224898	-7.941265306340983e-05	701.9826992795408
True	4d_first_then_cff	generic directions	426.7140928518562	0.2064083547498678	0.2064843889578622	-7.603420799440208e-05	747.6936101165883
True	4d_first_then_cff	generic directions	454.50037572076695	0.20641430744906764	0.20648699479953742	-7.268735046978003e-05	796.381072044848
True	4d_first_then_cff	generic directions	484.0960141478949	0.20641990095006396	0.2064892918241901	-6.93908741261351e-05	848.2389087321565
True	4d_first_then_cff	generic directions	515.6188276901594	0.2064251566528005	0.2064913166228599	-6.6159970059404e-05	903.473565035459
True	4d_first_then_cff	generic directions	549.1943079443554	0.20643009471526388	0.20649310145249364	-6.30067372297538e-05	962.3049288530434
True	4d_first_then_cff	generic directions	584.9561181263206	0.20643473412155022	0.20649467474896988	-5.994062741965234e-05	1024.9672064932167
True	4d_first_then_cff	generic directions	623.0466251811245	0.20643909274670524	0.2064960615794738	-5.69688327685669e-05	1091.7098550442342
True	4d_first_then_cff	generic directions	663.6174665426095	0.20644318741841772	0.20649728404137127	-5.409662295355333e-05	1162.7985754572428
True	4d_first_then_cff	generic directions	706.8301537985341	0.20644703397566616	0.20649836161390045	-5.132763823428865e-05	1238.5163702956672
True	4d_first_then_cff	generic directions	752.8567156644913	0.20645064732441748	0.20649931146824874	-4.866414383125628e-05	1319.1646703619124
True	4d_first_then_cff	generic directions	801.8803828262768	0.20645404149048333	0.20650014874093475	-4.610725045142705e-05	1405.0645346864662
True	4d_first_then_cff	generic directions	854.0963173770411	0.2064572296696393	0.2065008867748287	-4.365710518938748e-05	1496.557928656528
True	4d_first_then_cff	generic directions	909.7123897530997	0.20646022427511918	0.2065015373316393	-4.131305652013695e-05	1594.009085372361
True	4d_first_then_cff	generic directions	968.9500062613694	0.2064630369825887	0.2065021107792409	-3.9073796652216997e-05	1697.8059556509036
True	4d_first_then_cff	generic directions	1032.0449904927862	0.20646567877271074	0.20650261625681662	-3.693748410588116e-05	1808.3617524490548
True	4d_first_then_cff	generic directions	1099.2485221306085	0.20646815997140752	0.20650306182044328	-3.490184903576221e-05	1926.1165958549707
True	4d_first_then_cff	generic directions	1170.8281368909702	0.20647049028792466	0.2065034545714323	-3.2964283507630476e-05	2051.5392651960324
True	4d_first_then_cff	generic directions	1247.0687915764174	0.206472678850801	0.20650380076946673	-3.112191866572189e-05	2185.1290652385746
True	4d_first_then_cff	generic directions	1328.2739984823986	0.20647473424184565	0.20650410593233753	-2.937169049188615e-05	2327.4178139086985
True	4d_first_then_cff	generic directions	1414.767033672742	0.20647666452821642	0.20650437492386062	-2.7710395644198194e-05	2478.971959447221
True	4d_first_then_cff	generic directions	1506.89222393424	0.20647847729269836	0.20650461203138032	-2.6134738681959924e-05	2640.3948354271124
