probe	source	graph_group	lmb_channel	event_graph_id	event_graph_name	event_weight_re	event_weight_im	event_weight_abs	rank	weight_key	kind	esurface_id	edge_ids	raw_re	raw_im	raw_abs	weighted_re	weighted_im	weighted_abs
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	5	GL06_isr_p2_ct	-6.804105575738783e-06	4.597584910399324e-06	8.211798809891238e-06	3	original	original	None		-8.304974488923866e-26	-2.7288268132638325e-26	8.741801704366432e-26	-4.503707335643892e-06	-1.4798163863102425e-06	4.740594509375898e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	5	GL06_isr_p2_ct	-6.804105575738783e-06	4.597584910399324e-06	8.211798809891238e-06	4	threshold_counterterm:23:0	threshold_counterterm	23	10,14	5.328133158810913e-28	-1.542284161898735e-26	1.5432042432353165e-26	2.889395075761822e-08	-8.363657832849969e-07	8.368647344943567e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	5	GL06_isr_p2_ct	-6.804105575738783e-06	4.597584910399324e-06	8.211798809891238e-06	5	threshold_counterterm:37:0	threshold_counterterm	37	9,10,16	-5.163008567054381e-27	-5.899093232231143e-28	5.196599895422245e-27	-2.7998496068165637e-07	-3.1990212009777307e-08	2.818065859279005e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	5	GL06_isr_p2_ct	-6.804105575738783e-06	4.597584910399324e-06	8.211798809891238e-06	6	threshold_counterterm:3:0	threshold_counterterm	3	9,11,12	-9.389676401511599e-28	-1.0348762666024794e-27	1.3973650619749028e-27	-5.09193069108268e-08	-5.6120338955854894e-08	7.577775571233961e-08
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	5	GL06_isr_p2_ct	-6.804105575738783e-06	4.597584910399324e-06	8.211798809891238e-06	7	threshold_counterterm:40:0	threshold_counterterm	40		-1.2471073036009975e-27	-6.984265912387447e-29	1.2490614971763576e-27	-6.762942281223876e-08	-3.787499849115465e-09	6.773539683964073e-08
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	5	GL06_isr_p2_ct	-6.804105575738783e-06	4.597584910399324e-06	8.211798809891238e-06	8	threshold_counterterm:19:0	threshold_counterterm	19	11,13	1.1848434435699674e-27	-2.2767059367960237e-28	1.2065189119931612e-27	6.425291390735e-08	-1.2346356081318782e-08	6.542835359438634e-08
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	4	GL06_isr_p1_ct	-1.480348948549004e-06	5.8007890523195e-06	5.986700814219791e-06	1	threshold_counterterm:24:0	threshold_counterterm	24	9,11,14	-6.268349241363976e-26	2.934282417107182e-25	3.0004891810272287e-25	-3.399265163109108e-06	1.591232973009275e-05	1.6271362606995175e-05
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	4	GL06_isr_p1_ct	-1.480348948549004e-06	5.8007890523195e-06	5.986700814219791e-06	2	threshold_counterterm:17:0	threshold_counterterm	17	9,13,14	1.2144888391846307e-25	-1.4560024897985537e-25	1.8960291112753567e-25	6.586055503708362e-06	-7.89576067062815e-06	1.0281982477409963e-05
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	4	GL06_isr_p1_ct	-1.480348948549004e-06	5.8007890523195e-06	5.986700814219791e-06	3	original	original	None		-7.834364088940071e-26	-2.4040026512529903e-26	8.194906309733211e-26	-4.248499867702355e-06	-1.3036673851069685e-06	4.44401842670106e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	4	GL06_isr_p1_ct	-1.480348948549004e-06	5.8007890523195e-06	5.986700814219791e-06	4	threshold_counterterm:22:0	threshold_counterterm	22	9,13,14	5.328133158810993e-28	-1.5422841618987354e-26	1.5432042432353167e-26	2.8893950757618655e-08	-8.363657832849971e-07	8.368647344943569e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	4	GL06_isr_p1_ct	-1.480348948549004e-06	5.8007890523195e-06	5.986700814219791e-06	5	threshold_counterterm:8:0	threshold_counterterm	8	9,10,13	-4.332345574213415e-27	2.074445325295429e-28	4.337309235976029e-27	-2.3493891003700804e-07	1.1249516348768221e-08	2.352080846133027e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	4	GL06_isr_p1_ct	-1.480348948549004e-06	5.8007890523195e-06	5.986700814219791e-06	6	threshold_counterterm:40:0	threshold_counterterm	40		-1.0708464536169215e-27	-7.42999667891995e-28	1.3033651191095888e-27	-5.807096740555669e-08	-4.029215332484124e-08	7.068022973201023e-08
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	4	GL06_isr_p1_ct	-1.480348948549004e-06	5.8007890523195e-06	5.986700814219791e-06	7	threshold_counterterm:23:0	threshold_counterterm	23	10,14	-1.03592133927685e-27	-4.125133880084079e-28	1.1150337736837022e-27	-5.6177012236141554e-08	-2.2370202028947053e-08	6.046720303268131e-08
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	4	GL06_isr_p1_ct	-1.480348948549004e-06	5.8007890523195e-06	5.986700814219791e-06	8	threshold_counterterm:3:0	threshold_counterterm	3	9,11,12	-1.0493052717509205e-27	9.922155989314509e-29	1.053985991971384e-27	-5.6902809948628506e-08	5.3806892211500435e-09	5.715664087876697e-08
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	3	GL06	-1.8270812259079567e-06	-5.365790140519533e-07	1.9042433784541009e-06	1	original	original	None		-2.5275772379488732e-26	-8.676731175697972e-28	2.529066084582763e-26	-1.3706806881994294e-06	-4.705307391072378e-08	1.3714880753281486e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	3	GL06	-1.8270812259079567e-06	-5.365790140519533e-07	1.9042433784541009e-06	2	threshold_counterterm:20:0	threshold_counterterm	20	13,15	-1.2810254321390383e-27	-6.948079329445715e-27	7.06518453588141e-27	-6.946877011561478e-08	-3.767876215200163e-07	3.831381235952476e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	3	GL06	-1.8270812259079567e-06	-5.365790140519533e-07	1.9042433784541009e-06	3	threshold_counterterm:19:0	threshold_counterterm	19	11,13	-3.8198244315645004e-27	5.346988287284647e-27	6.571251207520244e-27	-2.071453842062068e-07	2.8996200295572754e-07	3.563525969542447e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	3	GL06	-1.8270812259079567e-06	-5.365790140519533e-07	1.9042433784541009e-06	4	threshold_counterterm:7:0	threshold_counterterm	7	10,14	-6.2655206137177035e-28	-2.9817029266736466e-27	3.046821266261512e-27	-3.397731225696379e-08	-1.616948656673239e-07	1.652261702375902e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	3	GL06	-1.8270812259079567e-06	-5.365790140519533e-07	1.9042433784541009e-06	5	threshold_counterterm:36:0	threshold_counterterm	36	9,14,16	-8.584692255068626e-28	-2.2424899446495113e-27	2.401193570497081e-27	-4.655395574659701e-08	-1.2160806065443236e-07	1.3021440477838163e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	3	GL06	-1.8270812259079567e-06	-5.365790140519533e-07	1.9042433784541009e-06	6	threshold_counterterm:23:0	threshold_counterterm	23	10,14	9.520753256454584e-28	6.245353471232294e-28	1.138635949506794e-27	5.163012401680006e-08	3.386794779392823e-08	6.174712619841025e-08
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	3	GL06	-1.8270812259079567e-06	-5.365790140519533e-07	1.9042433784541009e-06	7	threshold_counterterm:17:0	threshold_counterterm	17	9,13,14	-8.552890919159658e-28	-2.211438638409455e-28	8.834161189750502e-28	-4.638150017794053e-08	-1.1992417835134793e-08	4.790680164954405e-08
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	3	GL06	-1.8270812259079567e-06	-5.365790140519533e-07	1.9042433784541009e-06	8	threshold_counterterm:38:0	threshold_counterterm	38	11,16	-4.348480886269314e-28	-7.30569764357953e-28	8.501911789571394e-28	-2.3581391240295114e-08	-3.9618091678989456e-08	4.610504528912948e-08
