point_index	source	x2	dx2_from_root	event_graph_id	event_graph_name	term_key	edge_ids	weighted_re	weighted_im	weighted_abs	pole_scaled_re	pole_scaled_im	pole_scaled_abs	raw_re	raw_im	raw_abs
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	4	GL06_isr_p1_ct	threshold_counterterm:36:0	9,14,16	-9.254704473028425e-28	-4.463959977348313e-27	4.558885195768641e-27	6.947862483742177e-35	3.35126639061613e-34	3.4225304018815065e-34	-1.706595895846372e-47	-8.231679140881516e-47	8.40672415570676e-47
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	4	GL06_isr_p1_ct	threshold_counterterm:37:0	9,10,16	2.740773630879942e-20	-7.031614705672356e-18	7.031668120228464e-18	-2.057604145212568e-27	5.27890351939936e-25	5.278943619760377e-25	5.054070655130364e-40	-1.2966513228862324e-37	1.2966611726942408e-37
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	4	GL06_isr_p1_ct	threshold_counterterm:38:0	11,16	-4.099197390707719e-08	-2.8985581427474137e-08	5.020463978047478e-08	3.077425092001045e-15	2.1760590449572862e-15	3.769055341065989e-15	-7.559045741151311e-28	-5.345030135431344e-28	9.257889590262297e-28
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	4	GL06_isr_p1_ct	threshold_counterterm:39:0	9,12,16	-4.519815725812601e-10	-7.28729846260709e-10	8.575164900946136e-10	3.393199448596249e-17	5.470855146562208e-17	6.437705999237624e-17	-8.334678854558368e-30	-1.3438001920360877e-29	1.5812867141041976e-29
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	4	GL06_isr_p1_ct	threshold_counterterm:40:0		-5.807150299099645e-08	-4.0291319185183073e-08	7.068019426484064e-08	4.3596510097273495e-15	3.024824248068187e-15	5.3062339430445364e-15	-1.0708563299767344e-27	-7.429842861008063e-28	1.3033644650841012e-27
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	original		-4.503666149301314e-06	-1.4797864272708642e-06	4.740546029171913e-06	3.381075340571179e-13	1.1109325675335945e-13	3.558910174228242e-13	-8.304898540044662e-26	-2.7287715678761535e-26	8.741712305383039e-26
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:3:0	9,11,12	-5.0919770283530066e-08	-5.611952348503991e-08	7.577746315307353e-08	3.822742937548814e-15	4.213108403013176e-15	5.688905517067371e-15	-9.389761848859586e-28	-1.034861229070486e-27	1.397359667092287e-27
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:6:0		7.341730248308719e-06	4.0894197903681776e-05	4.1548001458847836e-05	-5.511719180946192e-13	-3.070084671485392e-12	3.11916821819306e-12	1.353837580301992e-25	7.541015546173916e-25	7.66157892744535e-25
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:8:0	9,10,13	-3.640808963442316e-10	-7.74214679762185e-10	8.555485196305828e-10	2.7332952749916968e-17	5.81232728020534e-17	6.42293168829555e-17	-6.71376341911232e-30	-1.4276756203688882e-29	1.577657716196323e-29
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:13:0	11,15	1.1155572605546067e-19	-6.8177041194027515e-18	6.818616732133946e-18	-8.374917277652701e-27	5.118312617599172e-25	5.118997751065694e-25	2.0571218108503573e-39	-1.257205554556221e-37	1.257373843143511e-37
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:17:0	9,13,14	-3.5187674312766855e-08	-3.1483887521104595e-08	4.721660298012679e-08	2.6416740043975712e-15	2.3636164891893166e-15	3.5447319297060436e-15	-6.488715089882945e-28	-5.8057254432484e-28	8.706886437760427e-28
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:19:0	11,13	6.42530015618237e-08	-1.2346383798901215e-08	6.542844490444113e-08	-4.823719874797252e-15	9.268905026223684e-16	4.911964926011336e-15	1.1848450599453525e-27	-2.2767110480032545e-28	1.206520595778583e-27
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:21:0	13,16	-9.461833825819691e-28	-4.310035489114222e-27	4.412671403005024e-27	7.103362452837281e-35	3.2357093590277518e-34	3.3127620858527658e-34	-1.7447911839199219e-47	-7.947837662575949e-47	8.137101436392778e-47
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:23:0	10,14	2.8887966128946052e-08	-8.363595899474365e-07	8.368583382413725e-07	-2.1687306891739206e-15	6.278873015177195e-14	6.282617310384423e-14	5.327029574924485e-28	-1.5422727411942784e-26	1.543192448348593e-26
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:25:0	9,14,15	-9.301114715450926e-06	-3.38439140542924e-05	3.509873578156781e-05	6.982704437164722e-13	2.5407927551452844e-12	2.6349970468990593e-12	-1.7151540869236022e-25	-6.240921575914201e-25	6.472314551889619e-25
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:35:0	13,16	-3.882529298324151e-74	-2.2569188268789734e-73	2.2900705073521678e-73	2.9147640243372425e-81	1.6943557400264124e-80	1.7192439812127184e-80	-7.159503131983954e-94	-4.161827553148962e-93	4.222960268948638e-93
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:36:0	9,14,16	-2.1224201872462227e-21	-9.8034984580326e-18	9.803498687780553e-18	1.5933824398910967e-28	7.359863228965991e-25	7.359863401446614e-25	-3.9138079355986443e-41	-1.8077951902379762e-37	1.8077952326042035e-37
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:37:0	9,10,16	-2.79985832682817e-07	-3.1989002083626726e-08	2.8180731494657245e-07	2.101961298219278e-14	2.4015373815221537e-15	2.1156358659183662e-14	-5.163024647023291e-27	-5.898870118137238e-28	5.1966133387502e-27
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:38:0	11,16	-7.676835734918566e-28	-4.546654156703133e-27	4.6110087930598336e-27	5.763295754276884e-35	3.413348090581552e-34	3.461661590477814e-34	-1.415632060049094e-47	-8.384169744453581e-47	8.50284166812776e-47
27	root_log_probe	0.9441180484462324	-7.50738449184496e-08	5	GL06_isr_p2_ct	threshold_counterterm:40:0		-6.76296152288176e-08	-3.7870858742300544e-09	6.773556580864081e-08	5.077215245582669e-15	2.843110976147982e-16	5.085169362981337e-15	-1.2471108518217395e-27	-6.98350252999908e-29	1.2490646130165546e-27
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	original		-8.92846351612694e-06	1.0998937799061394e-05	1.4166654279201965e-05	4.890320869894685e-13	-6.024366338986417e-13	7.759396110319418e-13	-1.6464360625715577e-25	2.028237872019844e-25	2.612374508685866e-25
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:5:0	9,12,16	0.26845771557880116	2.2394352370915507	2.255468848417348	-1.4704034650619918e-08	-1.226589194988055e-07	1.235371165586322e-07	4.950442631099535e-21	4.129587277230013e-20	4.159153748384167e-20
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:8:0	9,10,13	3.434993211639541e-08	2.2934670928992122e-09	3.442641177507735e-08	-1.8814232662188535e-15	-1.2561836612271878e-16	1.885612229642394e-15	6.334232858897453e-28	4.229223676895776e-29	6.3483359425780515e-28
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:10:0	9,10,16	1.0697073818442022e-07	9.835765821779307e-08	1.4531678415726097e-07	-5.8590286275620486e-15	-5.387270808999107e-15	7.959328063855988e-15	1.9725732279536577e-27	1.8137453911007266e-27	2.6796860792597778e-27
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:12:0	11,13	4.4692250483982185e-07	-1.0516790474516815e-06	1.1427022990180675e-06	-2.447895372698878e-14	5.760283373387085e-14	6.258838254612456e-14	8.241388093416192e-27	-1.9393284262715637e-26	2.1071780945159718e-26
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:14:0	11,16	3.905027998457666e-28	1.6254092116636527e-27	1.6716601155882258e-27	-2.1388719216791483e-35	-8.902732900863003e-35	9.156059534617283e-35	7.200991425231603e-48	2.9973044496237333e-47	3.0825925353177677e-47
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:15:0	10,12	1.75734984116673e-08	4.614381292985893e-09	1.8169214653967058e-08	-9.625401490907079e-16	-2.5274007221938347e-16	9.95168871457011e-16	3.2406070180218535e-28	8.509060661450917e-29	3.3504589206040127e-28
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:16:0	9,11,12	-1.5632835902369334e-08	6.776665084572385e-09	1.7038449108380437e-08	8.562456858440362e-16	-3.71173233014976e-16	9.332342918224306e-16	-2.8827428978608054e-28	1.2496378306364446e-28	3.1419422851040205e-28
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:21:0	13,16	4.665792423077973e-19	2.670345122469452e-18	2.7108004837038285e-18	-2.5555597578420232e-26	-1.462608259377041e-25	1.4847665732892002e-25	8.603864362500116e-39	4.924198325058443e-38	4.998799252239619e-38
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:26:0	9,14,16	1.2458661318539558e-07	1.2961693444657648e-07	1.7978424258075424e-07	-6.823889838039341e-15	-7.099411880565412e-15	9.847188511022316e-15	2.297415367062716e-27	2.3901760342902768e-27	3.315276586306414e-27
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:28:0	15,16	1.4775660749849405e-74	6.664223176560932e-74	6.8260583101053485e-74	-8.092962691840267e-82	-3.6501453607450044e-81	3.7387861139524235e-81	2.7246771701462924e-94	1.2289031978566807e-93	1.2587460929502582e-93
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:29:0	13,15	3.4657163051203968e-28	1.6110039754644517e-27	1.6478609480286986e-27	-1.8982509975486367e-35	-8.823832172766312e-35	9.025706125441946e-35	6.390887185780541e-48	2.9707407521573254e-47	3.0387061402416015e-47
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:30:0	9,14,15	1.3703544590969518e-07	1.430155282894665e-07	1.9807108513759443e-07	-7.505740487566089e-15	-7.833283088962875e-15	1.0848800128056585e-14	2.5269756614760468e-27	2.6372502150923582e-27	3.652491572980969e-27
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:31:0	9,10,15	0.1460458600334421	2.453483712213501	2.4578266251568373	-7.999261194193424e-09	-1.343828373169978e-07	1.3462070845534733e-07	2.6931304620780242e-21	4.524299231803922e-20	4.5323076965006785e-20
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:32:0	11,15	4.72459337938642e-19	2.7800584508667073e-18	2.8199189378847074e-18	-2.587766368003511e-26	-1.5227007241776867e-25	1.5445332120627748e-25	8.712295129792895e-39	5.126513068341792e-38	5.20001702921878e-38
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	0	GL05	threshold_counterterm:33:0	9,12,15	1.146894902873075e-07	1.1170972579106206e-07	1.6010228611321164e-07	-6.281802091664945e-15	-6.1185936686586825e-15	8.769163358097294e-15	2.1149093846427585e-27	2.0599616132179502e-27	2.9523352711339396e-27
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	original		-1.853951466243325e-05	1.709342659609997e-05	2.5217034653480476e-05	1.0154510382178822e-12	-9.362455328392482e-13	1.3811938708158324e-12	-3.418743378149039e-25	3.152080302496098e-25	4.650098549388152e-25
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:1:0	12,14	2.5303722973316716e-07	2.0795535569936853e-07	3.275259830839173e-07	-1.3859419856387865e-14	-1.1390183922979653e-14	1.7939336903992365e-14	4.6660841415031134e-27	3.834760554376535e-27	6.039679604497997e-27
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:3:0	9,11,12	-3.77376473992501e-08	3.8582258669667455e-09	3.7934363551675133e-08	2.066976074034907e-15	-2.1132373385314213e-16	2.077750661441933e-15	-6.958937949682916e-28	7.114686858995e-29	6.995213011663949e-28
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:6:0		2.099322654095176e-27	4.107497045570992e-27	4.612882784698918e-27	-1.1498463727180872e-34	-2.24976878594001e-34	2.5265799554027436e-34	3.8712153758960296e-47	7.574350559330955e-47	8.506297366199408e-47
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:8:0	9,10,13	1.2046630702405054e-06	-1.664715257577512e-06	2.054869825953129e-06	-6.598211375280478e-14	9.118020980719511e-14	1.1254985560085e-13	2.2214356574450304e-26	-3.0697860040958785e-26	3.78924299710525e-26
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:11:0	9,11,14	2.1415849137904263e-06	3.1883274087057787e-06	3.840809499061266e-06	-1.1729943656760339e-13	-1.7463188418352532e-13	2.103698000963195e-13	3.9491482792699896e-26	5.879373551224004e-26	7.082570542288547e-26
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:12:0	11,13	-2.2490225616487167e-06	4.3415042301436574e-07	2.2905434011623768e-06	1.231840388912259e-13	-2.3779397995028698e-14	1.2545822893123045e-13	-4.147266597827543e-26	8.005866986413141e-27	4.2238322996418126e-26
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:14:0	11,16	1.8651882521082906e-08	2.3339439778618257e-08	2.9876783139421594e-08	-1.0216056793077766e-15	-1.2783537641708195e-15	1.6364188065295533e-15	3.4394643559993233e-28	4.303864294492112e-28	5.509370465088904e-28
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:20:0	13,15	3.851396090864525e-18	5.383764407929053e-18	6.6195295186901474e-18	-2.109496516098864e-25	-2.948809209460999e-25	3.625665636160517e-25	7.102092542342785e-38	9.927826728073714e-38	1.2206615502368207e-37
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:26:0	9,14,16	2.9968102572383815e-07	3.697020855183509e-07	4.759079209421816e-07	-1.6414205778649624e-14	-2.0249417172264518e-14	2.606655035021427e-14	5.5262100486713445e-27	6.817419871917333e-27	8.775888058313499e-27
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:29:0	13,15	9.039106273753285e-74	1.6560176336463067e-73	1.88665015973539e-73	-4.950922404049525e-81	-9.070382132498379e-81	1.0333608502380248e-80	1.6668389265009836e-93	3.0537473187463147e-93	3.479040772059054e-93
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:30:0	9,14,15	1.9353389342949834e-27	3.876096277577351e-27	4.332396466581405e-27	-1.060028790352055e-34	-2.123025365531227e-34	2.372951271953186e-34	3.568824365991579e-47	7.147640444378553e-47	7.989071991001911e-47
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:31:0	9,10,15	3.520767994275942e-07	2.3284936723261066e-07	4.221100573497457e-07	-1.9284040495171016e-14	-1.2753685088846791e-14	2.3119920007752375e-14	6.492404189425629e-27	4.293813763883085e-27	7.783838949887343e-27
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:33:0	9,12,15	4.4902371677920456e-18	5.1800149444111666e-18	6.855274221163159e-18	-2.4594041844677507e-25	-2.83721103225261e-25	3.754788327471124e-25	8.280135086175437e-38	9.552106466844517e-38	1.2641335965761148e-37
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	1	GL05_isr_p1_ct	threshold_counterterm:34:0	15,16	5.123476036865089	10.480050163568244	11.665395755448573	-2.8062433972240057e-07	-5.740159876318e-07	6.389400395197847e-07	9.447846986863306e-20	1.932553400222954e-19	2.1511347636968545e-19
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	2	GL05_isr_p2_ct	original		-2.113647711242049e-05	1.7461797876930877e-05	2.7416510533229112e-05	1.1576925296521723e-12	-9.564220588368442e-13	1.5016641261754088e-12	-3.897631220730261e-25	3.220009096748345e-25	5.055688649032232e-25
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	2	GL05_isr_p2_ct	threshold_counterterm:4:0	9,12,15	5.404416505549583	12.82897443779448	13.920858554379503	-2.9601208291835137e-07	-7.026718686722784e-07	7.624768247343998e-07	9.96590982963847e-20	2.3657022422774054e-19	2.5670490229914174e-19
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	2	GL05_isr_p2_ct	threshold_counterterm:12:0	11,13	2.0405814354252922e-27	3.967796780736404e-27	4.4617691432686784e-27	-1.117672482208761e-34	-2.1732517996280413e-34	2.443811605274272e-34	3.7628947666413573e-47	7.316738985336152e-47	8.227639175629593e-47
28	root_log_probe	0.9441180687478216	-5.477225573091715e-08	2	GL05_isr_p2_ct	threshold_counterterm:14:0	11,16	1.2046630702405052e-06	-1.6647152575775112e-06	2.054869825953128e-06	-6.598211375280477e-14	9.118020980719506e-14	1.1254985560084996e-13	2.2214356574450302e-26	-3.069786004095877e-26	3.789242997105248e-26
